file,keyword,voice,speed,source
hfc_male/normal/18.wav,Ira,hfc_male,normal,synthetic
hfc_female/normal/54.wav,Ira,hfc_female,normal,synthetic
hfc_male/56.wav,Ira,unknown,unknown,synthetic
ryan/slow/5.wav,Ira,ryan,slow,synthetic
amy/normal/61.wav,Ira,amy,normal,synthetic
ryan/80.wav,Ira,unknown,unknown,synthetic
lessac/slow/18.wav,Ira,lessac,slow,synthetic
ryan/103.wav,Ira,unknown,unknown,synthetic
lessac/normal/44.wav,Ira,lessac,normal,synthetic
lessac/normal/99.wav,Ira,lessac,normal,synthetic
amy/normal/59.wav,Ira,amy,normal,synthetic
ryan/normal/107.wav,Ira,ryan,normal,synthetic
lessac/normal/97.wav,Ira,lessac,normal,synthetic
hfc_male/slow/10.wav,Ira,hfc_male,slow,synthetic
hfc_male/80.wav,Ira,unknown,unknown,synthetic
ryan/normal/58.wav,Ira,ryan,normal,synthetic
ryan/23.wav,Ira,unknown,unknown,synthetic
lessac/normal/52.wav,Ira,lessac,normal,synthetic
hfc_female/55.wav,Ira,unknown,unknown,synthetic
amy/63.wav,Ira,unknown,unknown,synthetic
lessac/slow/9.wav,Ira,lessac,slow,synthetic
amy/normal/110.wav,Ira,amy,normal,synthetic
amy/normal/12.wav,Ira,amy,normal,synthetic
hfc_male/64.wav,Ira,unknown,unknown,synthetic
amy/normal/72.wav,Ira,amy,normal,synthetic
lessac/normal/115.wav,Ira,lessac,normal,synthetic
hfc_female/fast/1.wav,Ira,hfc_female,fast,synthetic
hfc_female/48.wav,Ira,unknown,unknown,synthetic
ryan/85.wav,Ira,unknown,unknown,synthetic
amy/slow/27.wav,Ira,amy,slow,synthetic
amy/42.wav,Ira,unknown,unknown,synthetic
lessac/fast/5.wav,Ira,lessac,fast,synthetic
amy/33.wav,Ira,unknown,unknown,synthetic
ryan/fast/10.wav,Ira,ryan,fast,synthetic
amy/slow/32.wav,Ira,amy,slow,synthetic
amy/normal/107.wav,Ira,amy,normal,synthetic
hfc_female/fast/21.wav,Ira,hfc_female,fast,synthetic
hfc_female/normal/63.wav,Ira,hfc_female,normal,synthetic
amy/81.wav,Ira,unknown,unknown,synthetic
hfc_female/fast/12.wav,Ira,hfc_female,fast,synthetic
amy/74.wav,Ira,unknown,unknown,synthetic
hfc_male/normal/13.wav,Ira,hfc_male,normal,synthetic
ryan/normal/88.wav,Ira,ryan,normal,synthetic
amy/normal/63.wav,Ira,amy,normal,synthetic
lessac/0.wav,Ira,unknown,unknown,synthetic
amy/23.wav,Ira,unknown,unknown,synthetic
lessac/normal/26.wav,Ira,lessac,normal,synthetic
hfc_female/101.wav,Ira,unknown,unknown,synthetic
hfc_male/fast/2.wav,Ira,hfc_male,fast,synthetic
hfc_male/normal/115.wav,Ira,hfc_male,normal,synthetic
hfc_female/112.wav,Ira,unknown,unknown,synthetic
hfc_male/44.wav,Ira,unknown,unknown,synthetic
lessac/normal/13.wav,Ira,lessac,normal,synthetic
hfc_female/14.wav,Ira,unknown,unknown,synthetic
pilot100/42.wav,Ira,unknown,unknown,synthetic
hfc_male/normal/100.wav,Ira,hfc_male,normal,synthetic
hfc_male/9.wav,Ira,unknown,unknown,synthetic
lessac/fast/27.wav,Ira,lessac,fast,synthetic
hfc_female/80.wav,Ira,unknown,unknown,synthetic
amy/fast/33.wav,Ira,amy,fast,synthetic
amy/111.wav,Ira,unknown,unknown,synthetic
hfc_male/slow/15.wav,Ira,hfc_male,slow,synthetic
ryan/normal/19.wav,Ira,ryan,normal,synthetic
ryan/fast/32.wav,Ira,ryan,fast,synthetic
hfc_female/fast/18.wav,Ira,hfc_female,fast,synthetic
ryan/89.wav,Ira,unknown,unknown,synthetic
hfc_female/115.wav,Ira,unknown,unknown,synthetic
pilot100/14.wav,Ira,unknown,unknown,synthetic
hfc_male/normal/6.wav,Ira,hfc_male,normal,synthetic
hfc_male/114.wav,Ira,unknown,unknown,synthetic
hfc_male/118.wav,Ira,unknown,unknown,synthetic
lessac/normal/41.wav,Ira,lessac,normal,synthetic
lessac/normal/85.wav,Ira,lessac,normal,synthetic
hfc_female/54.wav,Ira,unknown,unknown,synthetic
ryan/18.wav,Ira,unknown,unknown,synthetic
lessac/fast/37.wav,Ira,lessac,fast,synthetic
amy/30.wav,Ira,unknown,unknown,synthetic
hfc_female/81.wav,Ira,unknown,unknown,synthetic
hfc_male/73.wav,Ira,unknown,unknown,synthetic
hfc_male/normal/62.wav,Ira,hfc_male,normal,synthetic
amy/normal/67.wav,Ira,amy,normal,synthetic
ryan/39.wav,Ira,unknown,unknown,synthetic
hfc_female/106.wav,Ira,unknown,unknown,synthetic
lessac/normal/88.wav,Ira,lessac,normal,synthetic
hfc_female/50.wav,Ira,unknown,unknown,synthetic
lessac/fast/24.wav,Ira,lessac,fast,synthetic
lessac/normal/36.wav,Ira,lessac,normal,synthetic
ryan/111.wav,Ira,unknown,unknown,synthetic
hfc_female/20.wav,Ira,unknown,unknown,synthetic
lessac/normal/61.wav,Ira,lessac,normal,synthetic
lessac/normal/0.wav,Ira,lessac,normal,synthetic
test/3.wav,Ira,unknown,unknown,synthetic
lessac/93.wav,Ira,unknown,unknown,synthetic
lessac/normal/27.wav,Ira,lessac,normal,synthetic
pilot100/69.wav,Ira,unknown,unknown,synthetic
hfc_male/78.wav,Ira,unknown,unknown,synthetic
ryan/normal/67.wav,Ira,ryan,normal,synthetic
hfc_female/slow/6.wav,Ira,hfc_female,slow,synthetic
hfc_female/normal/26.wav,Ira,hfc_female,normal,synthetic
hfc_male/normal/0.wav,Ira,hfc_male,normal,synthetic
hfc_female/85.wav,Ira,unknown,unknown,synthetic
hfc_male/normal/77.wav,Ira,hfc_male,normal,synthetic
amy/55.wav,Ira,unknown,unknown,synthetic
ryan/30.wav,Ira,unknown,unknown,synthetic
hfc_female/normal/27.wav,Ira,hfc_female,normal,synthetic
hfc_male/normal/73.wav,Ira,hfc_male,normal,synthetic
lessac/normal/4.wav,Ira,lessac,normal,synthetic
pilot100/52.wav,Ira,unknown,unknown,synthetic
hfc_male/fast/10.wav,Ira,hfc_male,fast,synthetic
hfc_female/fast/33.wav,Ira,hfc_female,fast,synthetic
hfc_male/slow/5.wav,Ira,hfc_male,slow,synthetic
hfc_female/normal/100.wav,Ira,hfc_female,normal,synthetic
hfc_female/normal/110.wav,Ira,hfc_female,normal,synthetic
hfc_female/86.wav,Ira,unknown,unknown,synthetic
amy/normal/99.wav,Ira,amy,normal,synthetic
pilot100/87.wav,Ira,unknown,unknown,synthetic
lessac/fast/13.wav,Ira,lessac,fast,synthetic
hfc_male/71.wav,Ira,unknown,unknown,synthetic
amy/fast/7.wav,Ira,amy,fast,synthetic
ryan/106.wav,Ira,unknown,unknown,synthetic
hfc_female/fast/38.wav,Ira,hfc_female,fast,synthetic
hfc_male/fast/5.wav,Ira,hfc_male,fast,synthetic
hfc_male/65.wav,Ira,unknown,unknown,synthetic
hfc_male/normal/58.wav,Ira,hfc_male,normal,synthetic
hfc_female/79.wav,Ira,unknown,unknown,synthetic
hfc_male/90.wav,Ira,unknown,unknown,synthetic
ryan/107.wav,Ira,unknown,unknown,synthetic
hfc_female/normal/67.wav,Ira,hfc_female,normal,synthetic
lessac/89.wav,Ira,unknown,unknown,synthetic
amy/normal/10.wav,Ira,amy,normal,synthetic
hfc_male/92.wav,Ira,unknown,unknown,synthetic
hfc_female/slow/3.wav,Ira,hfc_female,slow,synthetic
hfc_male/normal/9.wav,Ira,hfc_male,normal,synthetic
ryan/5.wav,Ira,unknown,unknown,synthetic
hfc_female/normal/112.wav,Ira,hfc_female,normal,synthetic
ryan/normal/46.wav,Ira,ryan,normal,synthetic
amy/slow/21.wav,Ira,amy,slow,synthetic
amy/fast/21.wav,Ira,amy,fast,synthetic
lessac/normal/55.wav,Ira,lessac,normal,synthetic
lessac/fast/9.wav,Ira,lessac,fast,synthetic
amy/normal/34.wav,Ira,amy,normal,synthetic
lessac/91.wav,Ira,unknown,unknown,synthetic
pilot100/11.wav,Ira,unknown,unknown,synthetic
lessac/normal/33.wav,Ira,lessac,normal,synthetic
hfc_female/slow/7.wav,Ira,hfc_female,slow,synthetic
hfc_male/slow/35.wav,Ira,hfc_male,slow,synthetic
lessac/fast/34.wav,Ira,lessac,fast,synthetic
amy/normal/2.wav,Ira,amy,normal,synthetic
lessac/normal/22.wav,Ira,lessac,normal,synthetic
ryan/86.wav,Ira,unknown,unknown,synthetic
lessac/fast/19.wav,Ira,lessac,fast,synthetic
hfc_female/normal/59.wav,Ira,hfc_female,normal,synthetic
ryan/fast/17.wav,Ira,ryan,fast,synthetic
hfc_female/normal/32.wav,Ira,hfc_female,normal,synthetic
hfc_female/75.wav,Ira,unknown,unknown,synthetic
ryan/fast/0.wav,Ira,ryan,fast,synthetic
hfc_female/108.wav,Ira,unknown,unknown,synthetic
lessac/98.wav,Ira,unknown,unknown,synthetic
pilot100/83.wav,Ira,unknown,unknown,synthetic
pilot100/66.wav,Ira,unknown,unknown,synthetic
hfc_female/fast/31.wav,Ira,hfc_female,fast,synthetic
amy/24.wav,Ira,unknown,unknown,synthetic
pilot100/64.wav,Ira,unknown,unknown,synthetic
hfc_male/slow/20.wav,Ira,hfc_male,slow,synthetic
hfc_male/55.wav,Ira,unknown,unknown,synthetic
ryan/70.wav,Ira,unknown,unknown,synthetic
hfc_female/82.wav,Ira,unknown,unknown,synthetic
ryan/105.wav,Ira,unknown,unknown,synthetic
pilot100/80.wav,Ira,unknown,unknown,synthetic
amy/88.wav,Ira,unknown,unknown,synthetic
hfc_female/105.wav,Ira,unknown,unknown,synthetic
hfc_female/117.wav,Ira,unknown,unknown,synthetic
lessac/slow/24.wav,Ira,lessac,slow,synthetic
lessac/normal/37.wav,Ira,lessac,normal,synthetic
hfc_male/29.wav,Ira,unknown,unknown,synthetic
lessac/64.wav,Ira,unknown,unknown,synthetic
hfc_male/fast/38.wav,Ira,hfc_male,fast,synthetic
hfc_male/slow/34.wav,Ira,hfc_male,slow,synthetic
hfc_male/slow/18.wav,Ira,hfc_male,slow,synthetic
hfc_female/normal/99.wav,Ira,hfc_female,normal,synthetic
amy/normal/13.wav,Ira,amy,normal,synthetic
amy/slow/12.wav,Ira,amy,slow,synthetic
hfc_female/fast/2.wav,Ira,hfc_female,fast,synthetic
hfc_male/15.wav,Ira,unknown,unknown,synthetic
hfc_female/normal/37.wav,Ira,hfc_female,normal,synthetic
hfc_male/83.wav,Ira,unknown,unknown,synthetic
amy/normal/115.wav,Ira,amy,normal,synthetic
ryan/fast/30.wav,Ira,ryan,fast,synthetic
hfc_male/fast/36.wav,Ira,hfc_male,fast,synthetic
ryan/normal/68.wav,Ira,ryan,normal,synthetic
amy/117.wav,Ira,unknown,unknown,synthetic
ryan/fast/38.wav,Ira,ryan,fast,synthetic
lessac/20.wav,Ira,unknown,unknown,synthetic
ryan/fast/9.wav,Ira,ryan,fast,synthetic
ryan/normal/78.wav,Ira,ryan,normal,synthetic
pilot100/98.wav,Ira,unknown,unknown,synthetic
amy/normal/78.wav,Ira,amy,normal,synthetic
hfc_female/slow/25.wav,Ira,hfc_female,slow,synthetic
hfc_male/slow/13.wav,Ira,hfc_male,slow,synthetic
hfc_female/fast/10.wav,Ira,hfc_female,fast,synthetic
lessac/97.wav,Ira,unknown,unknown,synthetic
hfc_female/slow/2.wav,Ira,hfc_female,slow,synthetic
pilot100/85.wav,Ira,unknown,unknown,synthetic
ryan/119.wav,Ira,unknown,unknown,synthetic
ryan/normal/22.wav,Ira,ryan,normal,synthetic
ryan/normal/49.wav,Ira,ryan,normal,synthetic
hfc_female/normal/2.wav,Ira,hfc_female,normal,synthetic
amy/normal/98.wav,Ira,amy,normal,synthetic
hfc_female/74.wav,Ira,unknown,unknown,synthetic
lessac/normal/95.wav,Ira,lessac,normal,synthetic
hfc_male/85.wav,Ira,unknown,unknown,synthetic
hfc_female/fast/9.wav,Ira,hfc_female,fast,synthetic
lessac/fast/1.wav,Ira,lessac,fast,synthetic
lessac/fast/31.wav,Ira,lessac,fast,synthetic
ryan/normal/50.wav,Ira,ryan,normal,synthetic
lessac/32.wav,Ira,unknown,unknown,synthetic
hfc_female/slow/17.wav,Ira,hfc_female,slow,synthetic
amy/slow/4.wav,Ira,amy,slow,synthetic
amy/normal/106.wav,Ira,amy,normal,synthetic
ryan/slow/26.wav,Ira,ryan,slow,synthetic
ryan/normal/83.wav,Ira,ryan,normal,synthetic
ryan/6.wav,Ira,unknown,unknown,synthetic
amy/normal/92.wav,Ira,amy,normal,synthetic
ryan/65.wav,Ira,unknown,unknown,synthetic
ryan/normal/103.wav,Ira,ryan,normal,synthetic
amy/normal/54.wav,Ira,amy,normal,synthetic
pilot100/22.wav,Ira,unknown,unknown,synthetic
lessac/30.wav,Ira,unknown,unknown,synthetic
lessac/99.wav,Ira,unknown,unknown,synthetic
amy/normal/29.wav,Ira,amy,normal,synthetic
lessac/10.wav,Ira,unknown,unknown,synthetic
ryan/40.wav,Ira,unknown,unknown,synthetic
ryan/normal/65.wav,Ira,ryan,normal,synthetic
hfc_male/normal/24.wav,Ira,hfc_male,normal,synthetic
amy/normal/62.wav,Ira,amy,normal,synthetic
hfc_male/48.wav,Ira,unknown,unknown,synthetic
amy/56.wav,Ira,unknown,unknown,synthetic
hfc_male/normal/4.wav,Ira,hfc_male,normal,synthetic
hfc_male/normal/40.wav,Ira,hfc_male,normal,synthetic
hfc_male/normal/17.wav,Ira,hfc_male,normal,synthetic
hfc_male/66.wav,Ira,unknown,unknown,synthetic
amy/slow/22.wav,Ira,amy,slow,synthetic
amy/normal/60.wav,Ira,amy,normal,synthetic
amy/20.wav,Ira,unknown,unknown,synthetic
amy/slow/25.wav,Ira,amy,slow,synthetic
pilot100/5.wav,Ira,unknown,unknown,synthetic
hfc_female/slow/16.wav,Ira,hfc_female,slow,synthetic
hfc_male/5.wav,Ira,unknown,unknown,synthetic
hfc_male/fast/19.wav,Ira,hfc_male,fast,synthetic
ryan/3.wav,Ira,unknown,unknown,synthetic
amy/10.wav,Ira,unknown,unknown,synthetic
hfc_male/93.wav,Ira,unknown,unknown,synthetic
amy/6.wav,Ira,unknown,unknown,synthetic
hfc_female/normal/68.wav,Ira,hfc_female,normal,synthetic
amy/normal/113.wav,Ira,amy,normal,synthetic
pilot100/74.wav,Ira,unknown,unknown,synthetic
amy/normal/0.wav,Ira,amy,normal,synthetic
amy/66.wav,Ira,unknown,unknown,synthetic
ryan/normal/62.wav,Ira,ryan,normal,synthetic
ryan/46.wav,Ira,unknown,unknown,synthetic
amy/normal/41.wav,Ira,amy,normal,synthetic
hfc_male/0.wav,Ira,unknown,unknown,synthetic
pilot100/29.wav,Ira,unknown,unknown,synthetic
amy/82.wav,Ira,unknown,unknown,synthetic
hfc_male/97.wav,Ira,unknown,unknown,synthetic
test/9.wav,Ira,unknown,unknown,synthetic
ryan/slow/38.wav,Ira,ryan,slow,synthetic
lessac/normal/15.wav,Ira,lessac,normal,synthetic
hfc_female/normal/83.wav,Ira,hfc_female,normal,synthetic
lessac/49.wav,Ira,unknown,unknown,synthetic
hfc_female/99.wav,Ira,unknown,unknown,synthetic
hfc_female/slow/10.wav,Ira,hfc_female,slow,synthetic
amy/slow/30.wav,Ira,amy,slow,synthetic
hfc_female/fast/20.wav,Ira,hfc_female,fast,synthetic
ryan/81.wav,Ira,unknown,unknown,synthetic
ryan/normal/17.wav,Ira,ryan,normal,synthetic
hfc_female/normal/40.wav,Ira,hfc_female,normal,synthetic
amy/normal/55.wav,Ira,amy,normal,synthetic
lessac/normal/46.wav,Ira,lessac,normal,synthetic
ryan/normal/48.wav,Ira,ryan,normal,synthetic
lessac/35.wav,Ira,unknown,unknown,synthetic
hfc_female/87.wav,Ira,unknown,unknown,synthetic
lessac/normal/80.wav,Ira,lessac,normal,synthetic
amy/fast/1.wav,Ira,amy,fast,synthetic
amy/normal/76.wav,Ira,amy,normal,synthetic
ryan/fast/37.wav,Ira,ryan,fast,synthetic
amy/slow/37.wav,Ira,amy,slow,synthetic
hfc_female/normal/78.wav,Ira,hfc_female,normal,synthetic
amy/fast/38.wav,Ira,amy,fast,synthetic
amy/fast/5.wav,Ira,amy,fast,synthetic
ryan/slow/32.wav,Ira,ryan,slow,synthetic
pilot100/19.wav,Ira,unknown,unknown,synthetic
ryan/normal/31.wav,Ira,ryan,normal,synthetic
hfc_female/normal/90.wav,Ira,hfc_female,normal,synthetic
amy/59.wav,Ira,unknown,unknown,synthetic
hfc_female/normal/119.wav,Ira,hfc_female,normal,synthetic
hfc_female/72.wav,Ira,unknown,unknown,synthetic
amy/50.wav,Ira,unknown,unknown,synthetic
pilot100/82.wav,Ira,unknown,unknown,synthetic
ryan/normal/2.wav,Ira,ryan,normal,synthetic
amy/normal/8.wav,Ira,amy,normal,synthetic
amy/38.wav,Ira,unknown,unknown,synthetic
amy/normal/16.wav,Ira,amy,normal,synthetic
hfc_male/normal/80.wav,Ira,hfc_male,normal,synthetic
lessac/9.wav,Ira,unknown,unknown,synthetic
ryan/fast/1.wav,Ira,ryan,fast,synthetic
lessac/normal/77.wav,Ira,lessac,normal,synthetic
amy/slow/19.wav,Ira,amy,slow,synthetic
lessac/normal/30.wav,Ira,lessac,normal,synthetic
ryan/32.wav,Ira,unknown,unknown,synthetic
amy/86.wav,Ira,unknown,unknown,synthetic
hfc_male/normal/61.wav,Ira,hfc_male,normal,synthetic
hfc_male/fast/18.wav,Ira,hfc_male,fast,synthetic
hfc_male/11.wav,Ira,unknown,unknown,synthetic
pilot100/24.wav,Ira,unknown,unknown,synthetic
ryan/normal/27.wav,Ira,ryan,normal,synthetic
amy/slow/26.wav,Ira,amy,slow,synthetic
ryan/normal/81.wav,Ira,ryan,normal,synthetic
lessac/76.wav,Ira,unknown,unknown,synthetic
amy/32.wav,Ira,unknown,unknown,synthetic
amy/slow/0.wav,Ira,amy,slow,synthetic
ryan/normal/29.wav,Ira,ryan,normal,synthetic
pilot100/20.wav,Ira,unknown,unknown,synthetic
ryan/slow/17.wav,Ira,ryan,slow,synthetic
ryan/61.wav,Ira,unknown,unknown,synthetic
amy/slow/35.wav,Ira,amy,slow,synthetic
amy/normal/119.wav,Ira,amy,normal,synthetic
hfc_female/35.wav,Ira,unknown,unknown,synthetic
amy/normal/56.wav,Ira,amy,normal,synthetic
lessac/slow/29.wav,Ira,lessac,slow,synthetic
ryan/38.wav,Ira,unknown,unknown,synthetic
lessac/70.wav,Ira,unknown,unknown,synthetic
amy/slow/17.wav,Ira,amy,slow,synthetic
lessac/92.wav,Ira,unknown,unknown,synthetic
hfc_female/normal/42.wav,Ira,hfc_female,normal,synthetic
ryan/normal/70.wav,Ira,ryan,normal,synthetic
hfc_female/slow/11.wav,Ira,hfc_female,slow,synthetic
ryan/normal/13.wav,Ira,ryan,normal,synthetic
ryan/normal/54.wav,Ira,ryan,normal,synthetic
ryan/0.wav,Ira,unknown,unknown,synthetic
lessac/slow/31.wav,Ira,lessac,slow,synthetic
ryan/normal/95.wav,Ira,ryan,normal,synthetic
amy/normal/23.wav,Ira,amy,normal,synthetic
pilot100/12.wav,Ira,unknown,unknown,synthetic
hfc_male/50.wav,Ira,unknown,unknown,synthetic
hfc_male/fast/27.wav,Ira,hfc_male,fast,synthetic
ryan/normal/36.wav,Ira,ryan,normal,synthetic
hfc_male/fast/0.wav,Ira,hfc_male,fast,synthetic
amy/fast/10.wav,Ira,amy,fast,synthetic
pilot100/37.wav,Ira,unknown,unknown,synthetic
amy/normal/24.wav,Ira,amy,normal,synthetic
hfc_male/8.wav,Ira,unknown,unknown,synthetic
lessac/42.wav,Ira,unknown,unknown,synthetic
lessac/normal/63.wav,Ira,lessac,normal,synthetic
ryan/92.wav,Ira,unknown,unknown,synthetic
hfc_male/normal/52.wav,Ira,hfc_male,normal,synthetic
lessac/73.wav,Ira,unknown,unknown,synthetic
hfc_female/fast/30.wav,Ira,hfc_female,fast,synthetic
pilot100/78.wav,Ira,unknown,unknown,synthetic
lessac/normal/103.wav,Ira,lessac,normal,synthetic
ryan/73.wav,Ira,unknown,unknown,synthetic
test/5.wav,Ira,unknown,unknown,synthetic
hfc_male/fast/11.wav,Ira,hfc_male,fast,synthetic
ryan/normal/30.wav,Ira,ryan,normal,synthetic
hfc_female/2.wav,Ira,unknown,unknown,synthetic
lessac/normal/70.wav,Ira,lessac,normal,synthetic
pilot100/10.wav,Ira,unknown,unknown,synthetic
lessac/46.wav,Ira,unknown,unknown,synthetic
lessac/37.wav,Ira,unknown,unknown,synthetic
hfc_female/normal/95.wav,Ira,hfc_female,normal,synthetic
hfc_male/26.wav,Ira,unknown,unknown,synthetic
ryan/fast/21.wav,Ira,ryan,fast,synthetic
hfc_male/normal/97.wav,Ira,hfc_male,normal,synthetic
hfc_male/52.wav,Ira,unknown,unknown,synthetic
hfc_female/76.wav,Ira,unknown,unknown,synthetic
amy/normal/50.wav,Ira,amy,normal,synthetic
lessac/normal/12.wav,Ira,lessac,normal,synthetic
amy/77.wav,Ira,unknown,unknown,synthetic
amy/113.wav,Ira,unknown,unknown,synthetic
hfc_male/normal/108.wav,Ira,hfc_male,normal,synthetic
hfc_female/fast/25.wav,Ira,hfc_female,fast,synthetic
hfc_female/normal/118.wav,Ira,hfc_female,normal,synthetic
hfc_male/70.wav,Ira,unknown,unknown,synthetic
hfc_male/117.wav,Ira,unknown,unknown,synthetic
ryan/51.wav,Ira,unknown,unknown,synthetic
lessac/118.wav,Ira,unknown,unknown,synthetic
amy/normal/69.wav,Ira,amy,normal,synthetic
pilot100/81.wav,Ira,unknown,unknown,synthetic
hfc_female/normal/70.wav,Ira,hfc_female,normal,synthetic
pilot100/4.wav,Ira,unknown,unknown,synthetic
pilot100/18.wav,Ira,unknown,unknown,synthetic
hfc_male/79.wav,Ira,unknown,unknown,synthetic
ryan/71.wav,Ira,unknown,unknown,synthetic
amy/7.wav,Ira,unknown,unknown,synthetic
amy/normal/22.wav,Ira,amy,normal,synthetic
hfc_female/normal/35.wav,Ira,hfc_female,normal,synthetic
amy/107.wav,Ira,unknown,unknown,synthetic
ryan/fast/24.wav,Ira,ryan,fast,synthetic
amy/slow/10.wav,Ira,amy,slow,synthetic
hfc_male/61.wav,Ira,unknown,unknown,synthetic
hfc_female/slow/18.wav,Ira,hfc_female,slow,synthetic
amy/slow/14.wav,Ira,amy,slow,synthetic
hfc_female/16.wav,Ira,unknown,unknown,synthetic
amy/normal/85.wav,Ira,amy,normal,synthetic
lessac/normal/84.wav,Ira,lessac,normal,synthetic
hfc_female/3.wav,Ira,unknown,unknown,synthetic
ryan/fast/28.wav,Ira,ryan,fast,synthetic
lessac/normal/109.wav,Ira,lessac,normal,synthetic
ryan/normal/116.wav,Ira,ryan,normal,synthetic
lessac/slow/14.wav,Ira,lessac,slow,synthetic
hfc_male/normal/55.wav,Ira,hfc_male,normal,synthetic
lessac/51.wav,Ira,unknown,unknown,synthetic
amy/17.wav,Ira,unknown,unknown,synthetic
hfc_female/12.wav,Ira,unknown,unknown,synthetic
pilot100/96.wav,Ira,unknown,unknown,synthetic
hfc_male/30.wav,Ira,unknown,unknown,synthetic
hfc_female/slow/30.wav,Ira,hfc_female,slow,synthetic
ryan/fast/5.wav,Ira,ryan,fast,synthetic
hfc_female/fast/5.wav,Ira,hfc_female,fast,synthetic
hfc_male/fast/16.wav,Ira,hfc_male,fast,synthetic
amy/normal/71.wav,Ira,amy,normal,synthetic
hfc_female/fast/28.wav,Ira,hfc_female,fast,synthetic
hfc_male/normal/83.wav,Ira,hfc_male,normal,synthetic
ryan/normal/23.wav,Ira,ryan,normal,synthetic
ryan/normal/93.wav,Ira,ryan,normal,synthetic
lessac/18.wav,Ira,unknown,unknown,synthetic
amy/normal/73.wav,Ira,amy,normal,synthetic
hfc_male/normal/56.wav,Ira,hfc_male,normal,synthetic
lessac/slow/6.wav,Ira,lessac,slow,synthetic
amy/normal/94.wav,Ira,amy,normal,synthetic
lessac/119.wav,Ira,unknown,unknown,synthetic
hfc_male/89.wav,Ira,unknown,unknown,synthetic
hfc_male/normal/31.wav,Ira,hfc_male,normal,synthetic
hfc_female/fast/14.wav,Ira,hfc_female,fast,synthetic
lessac/40.wav,Ira,unknown,unknown,synthetic
hfc_female/normal/111.wav,Ira,hfc_female,normal,synthetic
hfc_male/fast/39.wav,Ira,hfc_male,fast,synthetic
hfc_female/normal/55.wav,Ira,hfc_female,normal,synthetic
hfc_male/normal/15.wav,Ira,hfc_male,normal,synthetic
hfc_female/slow/36.wav,Ira,hfc_female,slow,synthetic
amy/normal/96.wav,Ira,amy,normal,synthetic
hfc_male/14.wav,Ira,unknown,unknown,synthetic
lessac/normal/73.wav,Ira,lessac,normal,synthetic
hfc_male/91.wav,Ira,unknown,unknown,synthetic
amy/normal/116.wav,Ira,amy,normal,synthetic
pilot100/94.wav,Ira,unknown,unknown,synthetic
amy/fast/6.wav,Ira,amy,fast,synthetic
lessac/slow/19.wav,Ira,lessac,slow,synthetic
hfc_female/fast/36.wav,Ira,hfc_female,fast,synthetic
lessac/normal/113.wav,Ira,lessac,normal,synthetic
hfc_male/normal/92.wav,Ira,hfc_male,normal,synthetic
hfc_male/107.wav,Ira,unknown,unknown,synthetic
hfc_female/36.wav,Ira,unknown,unknown,synthetic
hfc_female/fast/11.wav,Ira,hfc_female,fast,synthetic
amy/89.wav,Ira,unknown,unknown,synthetic
lessac/normal/117.wav,Ira,lessac,normal,synthetic
hfc_male/normal/29.wav,Ira,hfc_male,normal,synthetic
lessac/normal/3.wav,Ira,lessac,normal,synthetic
hfc_male/normal/53.wav,Ira,hfc_male,normal,synthetic
lessac/94.wav,Ira,unknown,unknown,synthetic
hfc_female/17.wav,Ira,unknown,unknown,synthetic
ryan/fast/15.wav,Ira,ryan,fast,synthetic
hfc_female/normal/25.wav,Ira,hfc_female,normal,synthetic
amy/54.wav,Ira,unknown,unknown,synthetic
hfc_female/44.wav,Ira,unknown,unknown,synthetic
lessac/fast/12.wav,Ira,lessac,fast,synthetic
lessac/fast/16.wav,Ira,lessac,fast,synthetic
hfc_female/normal/5.wav,Ira,hfc_female,normal,synthetic
hfc_female/22.wav,Ira,unknown,unknown,synthetic
amy/29.wav,Ira,unknown,unknown,synthetic
hfc_male/normal/1.wav,Ira,hfc_male,normal,synthetic
hfc_female/normal/80.wav,Ira,hfc_female,normal,synthetic
hfc_male/normal/111.wav,Ira,hfc_male,normal,synthetic
amy/fast/11.wav,Ira,amy,fast,synthetic
lessac/normal/43.wav,Ira,lessac,normal,synthetic
pilot100/55.wav,Ira,unknown,unknown,synthetic
hfc_male/45.wav,Ira,unknown,unknown,synthetic
lessac/normal/105.wav,Ira,lessac,normal,synthetic
lessac/fast/2.wav,Ira,lessac,fast,synthetic
hfc_male/fast/37.wav,Ira,hfc_male,fast,synthetic
hfc_male/57.wav,Ira,unknown,unknown,synthetic
ryan/normal/111.wav,Ira,ryan,normal,synthetic
lessac/normal/1.wav,Ira,lessac,normal,synthetic
ryan/37.wav,Ira,unknown,unknown,synthetic
hfc_male/normal/36.wav,Ira,hfc_male,normal,synthetic
ryan/66.wav,Ira,unknown,unknown,synthetic
hfc_female/slow/14.wav,Ira,hfc_female,slow,synthetic
amy/60.wav,Ira,unknown,unknown,synthetic
amy/normal/3.wav,Ira,amy,normal,synthetic
lessac/slow/22.wav,Ira,lessac,slow,synthetic
lessac/101.wav,Ira,unknown,unknown,synthetic
hfc_female/69.wav,Ira,unknown,unknown,synthetic
hfc_female/49.wav,Ira,unknown,unknown,synthetic
lessac/117.wav,Ira,unknown,unknown,synthetic
ryan/normal/18.wav,Ira,ryan,normal,synthetic
hfc_male/39.wav,Ira,unknown,unknown,synthetic
hfc_female/normal/9.wav,Ira,hfc_female,normal,synthetic
