name,path,duration_s,window_offset_s,q_out,score,detected,diag_best_q,diag_best_score,diag_best_offset_s,diag_any_fire,diag_n_windows,audio_sha1
WhatsApp Audio 2026-09-07 at 12.04.11 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.04.11 AM (2).wav,1.4735,0.3139,116,0.953125,True,127,0.99609375,0.06,True,49,3b3cd5fee7d14822ad8f4c90506e77e1ae5f2ddb
WhatsApp Audio 2026-09-07 at 12.04.11 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.04.11 AM.wav,2.0135,0.7996,66,0.7578125,True,100,0.890625,0.64,True,103,a6b0b3b450434d4de8d74c2a5e7843700fbfc9ba
WhatsApp Audio 2026-09-07 at 12.04.12 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.04.12 AM (1).wav,1.2135,0.2135,-102,0.1015625,False,6,0.5234375,0.06,True,23,9b11349816d13a49caef0d87c82417bec60dea22
WhatsApp Audio 2026-09-07 at 12.04.12 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.04.12 AM (2).wav,1.6135,0.259,-77,0.19921875,False,66,0.7578125,0.03,True,63,b6babbf657f26a028bb8599bc0b65f8a2739fad3
WhatsApp Audio 2026-09-07 at 12.04.12 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.04.12 AM.wav,1.7335,0.4148,-123,0.01953125,False,-17,0.43359375,0.02,True,75,e1f56990fba2459083a36ddd2601133420f97823
WhatsApp Audio 2026-09-07 at 12.04.13 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.04.13 AM (1).wav,1.9935,0.4671,-109,0.07421875,False,-53,0.29296875,0.01,False,101,99ed2534460e6cc16b3897d03668e33ee7fe23f6
WhatsApp Audio 2026-09-07 at 12.04.13 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.04.13 AM (2).wav,1.8135,0.4701,-53,0.29296875,False,-11,0.45703125,0.02,True,83,4d4e28ceeee87f459c24184e8e30ed198121ff66
WhatsApp Audio 2026-09-07 at 12.04.13 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.04.13 AM.wav,2.3535,0.4343,-66,0.2421875,False,115,0.94921875,0.54,True,137,ca774de533a06b7a18951039e978144c39363d69
WhatsApp Audio 2026-09-07 at 12.04.14 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.04.14 AM (1).wav,2.4335,0.7586,-116,0.046875,False,111,0.93359375,0.51,True,145,2137668bbd5271a203dda63b6c41bc662bf4abc9
WhatsApp Audio 2026-09-07 at 12.04.14 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.04.14 AM.wav,1.6535,0.3272,-120,0.03125,False,43,0.66796875,0.04,True,67,5a78d95ea26a51e7393d53ca82e328f407a0bed1
WhatsApp Audio 2026-09-07 at 12.04.15 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.04.15 AM (1).wav,1.4735,0.03,-90,0.1484375,False,61,0.73828125,0.26,True,49,c9970cd6262da6e921de8f5aebf3c416fff0f6ca
WhatsApp Audio 2026-09-07 at 12.04.15 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.04.15 AM (2).wav,2.1735,0.8451,-127,0.00390625,False,57,0.72265625,0.06,True,119,39559f96b84bd3317bf001df5a07178646534c4c
WhatsApp Audio 2026-09-07 at 12.04.15 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.04.15 AM.wav,1.5735,0.5201,-109,0.07421875,False,-22,0.4140625,0.28,True,59,3a6ef84c1f7def65a2442dd4a155e9046a953c8d
WhatsApp Audio 2026-09-07 at 12.04.16 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.04.16 AM (1).wav,1.4735,0.4735,93,0.86328125,True,93,0.86328125,0.4735,True,49,e20a1cbf9e61c31a9e055c6743154afd1c3fdf25
WhatsApp Audio 2026-09-07 at 12.04.16 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.04.16 AM (2).wav,1.8535,0.5684,-48,0.3125,False,84,0.828125,0.39,True,87,ea25e14ce03ea09d8e18faa386a5abb0fd336a56
WhatsApp Audio 2026-09-07 at 12.04.16 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.04.16 AM.wav,1.6735,0.6735,22,0.5859375,True,43,0.66796875,0.64,True,69,01f76ac2b28bd4744a4bb6f00a17de807ba4b575
WhatsApp Audio 2026-09-07 at 12.04.17 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.04.17 AM (1).wav,1.7335,0.7334,27,0.60546875,True,117,0.95703125,0.63,True,75,59a309e17054942b0b80a88605461563cf101457
WhatsApp Audio 2026-09-07 at 12.04.17 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.04.17 AM.wav,2.0935,0.7141,-33,0.37109375,False,123,0.98046875,0.03,True,111,426d2e42c00eb727d39723e71077a1b32f12b4a3
WhatsApp Audio 2026-09-07 at 12.04.18 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.04.18 AM (1).wav,2.0135,0.9359,-27,0.39453125,False,124,0.984375,0.02,True,103,59bf3410788394e9519fe5055d21670de6edf544
WhatsApp Audio 2026-09-07 at 12.04.18 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.04.18 AM (2).wav,2.0335,0.5914,-27,0.39453125,False,38,0.6484375,0.03,True,105,6b3eb1b30a01bae3fd227b49abc412ad36d394fa
WhatsApp Audio 2026-09-07 at 12.04.18 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.04.18 AM.wav,1.5535,0.3736,61,0.73828125,True,123,0.98046875,0.04,True,57,04e13c64c70cdd7a50df0b625e39be19b59d511e
WhatsApp Audio 2026-09-07 at 12.24.58 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.24.58 AM (1).wav,2.0135,0.4258,121,0.97265625,True,123,0.98046875,0.58,True,103,af509f7f0aae995da39fa41b333764044d319d6b
WhatsApp Audio 2026-09-07 at 12.24.58 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.24.58 AM.wav,1.6935,0.3427,-84,0.171875,False,-53,0.29296875,0.6935,False,71,ce35f6aa5aaab9dbd59410f988a5e3ec4b1742fc
WhatsApp Audio 2026-09-07 at 12.24.59 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.24.59 AM (1).wav,1.9335,0.261,77,0.80078125,True,109,0.92578125,0.25,True,95,6412f8fbb33de78c410eadd1ecd9990ac411f8fe
WhatsApp Audio 2026-09-07 at 12.24.59 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.24.59 AM (2).wav,2.2335,0.4576,-74,0.2109375,False,93,0.86328125,0.05,True,125,9aa458eeb2a701331f9f880f7210bfaa6be171ba
WhatsApp Audio 2026-09-07 at 12.24.59 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.24.59 AM.wav,1.7335,0.3949,77,0.80078125,True,111,0.93359375,0.37,True,75,babe0985684f1bd83c11a0f75815f0ca15660b5e
WhatsApp Audio 2026-09-07 at 12.25.00 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.00 AM (1).wav,1.2335,0.2335,-66,0.2421875,False,112,0.9375,0.09,True,25,e2631c18b899ec737189538024c264c9d24ca015
WhatsApp Audio 2026-09-07 at 12.25.00 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.00 AM (2).wav,1.6335,0.2683,-102,0.1015625,False,123,0.98046875,0.1,True,65,960624820827e52032daa9063437d951d9f3d865
WhatsApp Audio 2026-09-07 at 12.25.00 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.00 AM.wav,2.0135,0.4208,108,0.921875,True,124,0.984375,0.74,True,103,2442dd4c57767e4a9cb12f04f809c8a4e74f5853
WhatsApp Audio 2026-09-07 at 12.25.01 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.01 AM (1).wav,1.6935,0.6868,33,0.62890625,True,100,0.890625,0.52,True,71,63322293fadf7416cb0c35945198c10d3efc3d9a
WhatsApp Audio 2026-09-07 at 12.25.01 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.01 AM (2).wav,1.4935,0.4485,6,0.5234375,True,87,0.83984375,0.42,True,51,062518510bc1cae249b775a6521d6df76caef099
WhatsApp Audio 2026-09-07 at 12.25.01 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.01 AM.wav,1.5735,0.564,116,0.953125,True,124,0.984375,0.33,True,59,8a8e8b12e91dbdac24102fe413fbfd566ad134de
WhatsApp Audio 2026-09-07 at 12.25.02 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.02 AM (1).wav,2.0335,0.4574,116,0.953125,True,123,0.98046875,0.47,True,105,c81b53f53eb0f2b7ec6791a52a314f1fd882e5ac
WhatsApp Audio 2026-09-07 at 12.25.02 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.02 AM.wav,2.0735,0.5044,90,0.8515625,True,95,0.87109375,0.42,True,109,6d40a9a921bf3628cce212afb5aed749332c5455
WhatsApp Audio 2026-09-07 at 12.25.03 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.03 AM (1).wav,1.8735,0.6962,123,0.98046875,True,124,0.984375,0.54,True,89,74b283da53ed115cd069a2ac1623b3f6527ff0d2
WhatsApp Audio 2026-09-07 at 12.25.03 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.03 AM (2).wav,1.4335,0.4335,118,0.9609375,True,120,0.96875,0.12,True,45,0f39b4a9ca6b7b1ae2f01c313d8d1927686d0f28
WhatsApp Audio 2026-09-07 at 12.25.03 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.03 AM.wav,2.2735,0.4029,-6,0.4765625,True,118,0.9609375,0.52,True,129,610ce48244e0ec396f388601cc08e367cdf92054
WhatsApp Audio 2026-09-07 at 12.25.04 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.04 AM (1).wav,1.2735,0.2725,98,0.8828125,True,124,0.984375,0.13,True,29,5e520cf1780dac890414fa723cf8ad5f610bdd04
WhatsApp Audio 2026-09-07 at 12.25.04 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.04 AM (2).wav,1.5535,0.3452,126,0.9921875,True,127,0.99609375,0.13,True,57,21d6ac56734d35a8ed762fdce265ada5dd277a20
WhatsApp Audio 2026-09-07 at 12.25.04 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.04 AM.wav,1.5735,0.3819,-104,0.09375,False,-43,0.33203125,0.13,False,59,6154175d62e085375555281659084a4c20e42b40
WhatsApp Audio 2026-09-07 at 12.25.05 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.05 AM (1).wav,1.8335,0.6388,-128,0.0,False,-17,0.43359375,0.02,True,85,3655e85905df577e260f858b8a49f697209551d7
WhatsApp Audio 2026-09-07 at 12.25.05 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.05 AM.wav,1.5335,0.5335,70,0.7734375,True,114,0.9453125,0.47,True,55,6be6f4e5f51b9ae212ab2d5d9695daba14ee778e
WhatsApp Audio 2026-09-07 at 12.25.06 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.06 AM (1).wav,2.1335,0.5884,-113,0.05859375,False,22,0.5859375,0.01,True,115,12d275d8dcf05fb728bef138eca98f6d55d73c41
WhatsApp Audio 2026-09-07 at 12.25.06 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.06 AM (2).wav,1.6535,0.3129,-127,0.00390625,False,-22,0.4140625,0.03,True,67,4b7606fc148ebcd695c2c42cf81d0e337c281d93
WhatsApp Audio 2026-09-07 at 12.25.06 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.06 AM.wav,1.7135,0.5176,-77,0.19921875,False,27,0.60546875,0.02,True,73,a1be5202d2a200b518d822dc4c5019497ff22956
WhatsApp Audio 2026-09-07 at 12.25.07 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.07 AM (1).wav,1.7535,0.3038,98,0.8828125,True,125,0.98828125,0.45,True,77,3b1c563866488035c6eb4b635410869ab0d0280e
WhatsApp Audio 2026-09-07 at 12.25.07 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.07 AM (2).wav,1.2535,0.2535,127,0.99609375,True,127,0.99609375,0.2535,True,27,dc8ead171be8730abef117e26d5ffbd5c4293d91
WhatsApp Audio 2026-09-07 at 12.25.07 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.07 AM.wav,1.2735,0.2219,-104,0.09375,False,81,0.81640625,0.03,True,29,4637e9a7d6647af5551c57939a8c9bcd24198c51
WhatsApp Audio 2026-09-07 at 12.25.08 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.08 AM (1).wav,0.9735,0.0,100,0.890625,True,100,0.890625,0.0,True,1,9b6e9104b92f47e9d56d9c87e75a6d11a085f530
WhatsApp Audio 2026-09-07 at 12.25.08 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.08 AM (2).wav,1.0535,0.0535,115,0.94921875,True,126,0.9921875,0.04,True,7,6706e740a4730db632f7fa97dcc9076231f10cb0
WhatsApp Audio 2026-09-07 at 12.25.08 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.08 AM.wav,1.2535,0.0258,122,0.9765625,True,125,0.98828125,0.08,True,27,a40e8b1a0d924adf8ade6ccc316745683cab7b61
WhatsApp Audio 2026-09-07 at 12.25.09 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.09 AM (1).wav,1.7135,0.2892,81,0.81640625,True,109,0.92578125,0.46,True,73,88df8f57267dffd6130c2d1fd686ef5fa92a7d43
WhatsApp Audio 2026-09-07 at 12.25.09 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.09 AM.wav,1.5335,0.3157,-6,0.4765625,True,120,0.96875,0.3,True,55,b9613fee85cfec2ba8b285dbfcf14dd3065f5dae
WhatsApp Audio 2026-09-07 at 12.25.10 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.10 AM (1).wav,1.2935,0.2609,98,0.8828125,True,125,0.98828125,0.02,True,31,d29797125d052b992d6047a838ad73cec5b3f63b
WhatsApp Audio 2026-09-07 at 12.25.10 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.10 AM (2).wav,1.5335,0.0298,120,0.96875,True,127,0.99609375,0.04,True,55,75d31e85985fb64263fefd89504c1c1349164913
WhatsApp Audio 2026-09-07 at 12.25.10 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.10 AM.wav,1.3935,0.2701,119,0.96484375,True,125,0.98828125,0.04,True,41,f2518d8ce7dcd8eff02c1401d5c6321d38e22615
WhatsApp Audio 2026-09-07 at 12.25.11 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.11 AM (1).wav,1.6735,0.6734,95,0.87109375,True,115,0.94921875,0.6,True,69,251f93a34e401e22600efb7cf96d48299385e8cb
WhatsApp Audio 2026-09-07 at 12.25.11 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.11 AM.wav,1.5935,0.3525,126,0.9921875,True,127,0.99609375,0.04,True,61,c47f9b9d00cf7aaa517b37a9f42b65db441780aa
WhatsApp Audio 2026-09-07 at 12.25.12 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.12 AM (1).wav,0.9735,0.0,122,0.9765625,True,122,0.9765625,0.0,True,1,d956a200c996fa3cb0a4b1a81a5bfb3eaac184e8
WhatsApp Audio 2026-09-07 at 12.25.12 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.12 AM (2).wav,1.2135,0.2135,114,0.9453125,True,114,0.9453125,0.2135,True,23,07e1eb941894fe9047eb7d5ddcd718058df93383
WhatsApp Audio 2026-09-07 at 12.25.12 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.12 AM.wav,1.2335,0.229,116,0.953125,True,127,0.99609375,0.05,True,25,bb63017941be9a623c73e9befcf502a39eb2238f
WhatsApp Audio 2026-09-07 at 12.25.13 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.13 AM (1).wav,2.5735,0.6991,102,0.8984375,True,120,0.96875,0.53,True,159,dcf93599026065d4159db81a9e6b559de33c36a6
WhatsApp Audio 2026-09-07 at 12.25.13 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.13 AM.wav,1.5535,0.5535,66,0.7578125,True,116,0.953125,0.53,True,57,ff634826ba80316b87c6a27b00505fb2cd659a25
WhatsApp Audio 2026-09-07 at 12.25.14 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.14 AM (1).wav,1.9135,0.2342,84,0.828125,True,126,0.9921875,0.02,True,93,89d63d0b2ab5ef4cfaf2b75d80fe3eec63922772
WhatsApp Audio 2026-09-07 at 12.25.14 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.14 AM (2).wav,1.7135,0.3507,123,0.98046875,True,126,0.9921875,0.22,True,73,9dfe1541bb61d5423c62fd5f09bf2b362ac881c8
WhatsApp Audio 2026-09-07 at 12.25.14 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.14 AM.wav,1.3135,0.159,121,0.97265625,True,126,0.9921875,0.02,True,33,f0cc3ce3b7057b8de16f3fc2229687c0848d996e
WhatsApp Audio 2026-09-07 at 12.25.15 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.15 AM (1).wav,1.5535,0.5094,-102,0.1015625,False,121,0.97265625,0.02,True,57,692b56016ae1a1412dae84a49df45751c8543e70
WhatsApp Audio 2026-09-07 at 12.25.15 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.15 AM (2).wav,1.4735,0.4146,17,0.56640625,True,113,0.94140625,0.02,True,49,9c8e1b8b5bf1ea86fe0104b755510244d6349690
WhatsApp Audio 2026-09-07 at 12.25.15 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.15 AM.wav,1.5735,0.3551,114,0.9453125,True,120,0.96875,0.04,True,59,6c518e8f1ee0edf20d382f3bc8e358173d48afa2
WhatsApp Audio 2026-09-07 at 12.25.16 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.16 AM (1).wav,1.2335,0.1534,114,0.9453125,True,126,0.9921875,0.05,True,25,2deb0361ba39b9c2ea6efa2e23f8061e604f795d
WhatsApp Audio 2026-09-07 at 12.25.16 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.16 AM (2).wav,1.5135,0.2433,53,0.70703125,True,123,0.98046875,0.05,True,53,3c6330c83c03e57bd2943339325a5a1249124615
WhatsApp Audio 2026-09-07 at 12.25.16 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.16 AM.wav,1.5135,0.4608,77,0.80078125,True,127,0.99609375,0.05,True,53,c5f5495fa7cbd13b5e127c4e2844dd0a48d170f7
WhatsApp Audio 2026-09-07 at 12.25.17 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.17 AM (1).wav,1.3935,0.2321,122,0.9765625,True,127,0.99609375,0.02,True,41,7259f9a996692d9798087807a3d444aa7a56f6a5
WhatsApp Audio 2026-09-07 at 12.25.17 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.17 AM (2).wav,1.6935,0.2374,84,0.828125,True,123,0.98046875,0.03,True,71,2f3fe4810893b633a3fff3b08718640135cba8c4
WhatsApp Audio 2026-09-07 at 12.25.17 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.17 AM.wav,1.4735,0.2348,106,0.9140625,True,127,0.99609375,0.03,True,49,63b6398c93eea6ed95fa4b6deea50d3c63b36bcf
WhatsApp Audio 2026-09-07 at 12.25.18 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.18 AM (1).wav,2.2135,0.5028,102,0.8984375,True,118,0.9609375,0.04,True,123,350b26f94c9dfe92f2fe217c23c038ed94dc4afd
WhatsApp Audio 2026-09-07 at 12.25.18 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.18 AM.wav,1.7735,0.2757,17,0.56640625,True,111,0.93359375,0.04,True,79,ed22cfd0efb8cb0f18442251979b3bdc4973a3ba
WhatsApp Audio 2026-09-07 at 12.25.19 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.19 AM (1).wav,1.8535,0.4023,17,0.56640625,True,122,0.9765625,0.02,True,87,f4a7dea871437c54173cd31a43091651225687b7
WhatsApp Audio 2026-09-07 at 12.25.19 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.19 AM (2).wav,1.8735,0.4457,6,0.5234375,True,123,0.98046875,0.03,True,89,c6e7ee39cbda358c42cb64d1e4e4586d7962b399
WhatsApp Audio 2026-09-07 at 12.25.19 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.19 AM.wav,1.9335,0.8706,-33,0.37109375,False,104,0.90625,0.54,True,95,104ca202c08e4d9c86481f7b562bf7cbcd1acb5e
WhatsApp Audio 2026-09-07 at 12.25.20 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.20 AM (1).wav,1.6935,0.3279,102,0.8984375,True,126,0.9921875,0.15,True,71,be4ec9c85f1efb60198bf9aa4479de68d0e7cc0e
WhatsApp Audio 2026-09-07 at 12.25.20 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.25.20 AM.wav,1.4935,0.3086,-33,0.37109375,False,116,0.953125,0.02,True,51,5e8e4df0d3a3a68cd00480ef250bac16b9690772
WhatsApp Audio 2026-09-07 at 12.30.48 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.30.48 AM.wav,1.5335,0.2627,-61,0.26171875,False,95,0.87109375,0.24,True,55,8d2f1df88acf1d6a48c74f6378c80dc6b46564ff
WhatsApp Audio 2026-09-07 at 12.30.49 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.30.49 AM (1).wav,1.1535,0.1535,116,0.953125,True,126,0.9921875,0.02,True,17,d5ffe8d2189c41dde31ea97bdd3533e17864386a
WhatsApp Audio 2026-09-07 at 12.30.49 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.30.49 AM (2).wav,1.1935,0.1751,104,0.90625,True,125,0.98828125,0.04,True,21,1700aa18b528705ded2b736b67f481dfb83fa220
WhatsApp Audio 2026-09-07 at 12.30.49 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.30.49 AM.wav,1.2135,0.2135,66,0.7578125,True,125,0.98828125,0.03,True,23,f796daca7c4f1955af540504977b02ac092dae1e
WhatsApp Audio 2026-09-07 at 12.30.50 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.30.50 AM (1).wav,1.1535,0.1535,90,0.8515625,True,122,0.9765625,0.05,True,17,724eec50b57b92693d6d54dc1258ab89f1b387ef
WhatsApp Audio 2026-09-07 at 12.30.50 AM (2).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.30.50 AM (2).wav,1.1935,0.1898,113,0.94140625,True,126,0.9921875,0.03,True,21,856904db55ef5a5c5e5084c56658ffc2640dd03b
WhatsApp Audio 2026-09-07 at 12.30.50 AM.wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.30.50 AM.wav,1.4135,0.2969,125,0.98828125,True,125,0.98828125,0.2969,True,43,1c9ddab040946bea41ed97764d1d17e0a31b01c5
WhatsApp Audio 2026-09-07 at 12.30.51 AM (1).wav,D:\SIH\ira-wakeword\today ira wav\today ira wav\WhatsApp Audio 2026-09-07 at 12.30.51 AM (1).wav,1.3335,0.2351,125,0.98828125,True,126,0.9921875,0.04,True,35,1b67b001974e453bedec1d8a4069538330b2c6e6
